Median Rent % Income,County,State Code,County Code,State
25.7,"Bureau County, Illinois",17,011,IL
23.4,"Calhoun County, Illinois",17,013,IL
24.3,"Carroll County, Illinois",17,015,IL
22.1,"Cass County, Illinois",17,017,IL
31.9,"Champaign County, Illinois",17,019,IL
26.4,"Christian County, Illinois",17,021,IL
29.1,"Clark County, Illinois",17,023,IL
21.1,"Clay County, Illinois",17,025,IL
26.9,"Clinton County, Illinois",17,027,IL
26.6,"Coles County, Illinois",17,029,IL
29.1,"Cook County, Illinois",17,031,IL
20.5,"Crawford County, Illinois",17,033,IL
22.2,"Cumberland County, Illinois",17,035,IL
33.1,"DeKalb County, Illinois",17,037,IL
22.0,"De Witt County, Illinois",17,039,IL
24.0,"Douglas County, Illinois",17,041,IL
27.7,"DuPage County, Illinois",17,043,IL
21.8,"Edgar County, Illinois",17,045,IL
24.6,"Edwards County, Illinois",17,047,IL
21.5,"Effingham County, Illinois",17,049,IL
25.5,"Fayette County, Illinois",17,051,IL
27.4,"Ford County, Illinois",17,053,IL
29.3,"Franklin County, Illinois",17,055,IL
26.6,"Fulton County, Illinois",17,057,IL
19.8,"Gallatin County, Illinois",17,059,IL
22.3,"Greene County, Illinois",17,061,IL
26.6,"Grundy County, Illinois",17,063,IL
19.5,"Hamilton County, Illinois",17,065,IL
23.2,"Hancock County, Illinois",17,067,IL
20.5,"Hardin County, Illinois",17,069,IL
22.3,"Henderson County, Illinois",17,071,IL
25.1,"Henry County, Illinois",17,073,IL
28.1,"Iroquois County, Illinois",17,075,IL
30.9,"Jackson County, Illinois",17,077,IL
19.1,"Jasper County, Illinois",17,079,IL
24.8,"Jefferson County, Illinois",17,081,IL
26.6,"Jersey County, Illinois",17,083,IL
29.2,"Jo Daviess County, Illinois",17,085,IL
27.9,"Johnson County, Illinois",17,087,IL
29.8,"Kane County, Illinois",17,089,IL
29.5,"Kankakee County, Illinois",17,091,IL
31.6,"Kendall County, Illinois",17,093,IL
32.2,"Knox County, Illinois",17,095,IL
28.9,"Lake County, Illinois",17,097,IL
26.3,"LaSalle County, Illinois",17,099,IL
24.0,"Lawrence County, Illinois",17,101,IL
24.5,"Lee County, Illinois",17,103,IL
23.4,"Livingston County, Illinois",17,105,IL
27.7,"Logan County, Illinois",17,107,IL
30.5,"McDonough County, Illinois",17,109,IL
30.1,"McHenry County, Illinois",17,111,IL
26.9,"McLean County, Illinois",17,113,IL
25.7,"Macon County, Illinois",17,115,IL
23.9,"Macoupin County, Illinois",17,117,IL
28.5,"Madison County, Illinois",17,119,IL
26.6,"Marion County, Illinois",17,121,IL
23.1,"Marshall County, Illinois",17,123,IL
26.2,"Mason County, Illinois",17,125,IL
31.8,"Massac County, Illinois",17,127,IL
30.2,"Menard County, Illinois",17,129,IL
25.8,"Mercer County, Illinois",17,131,IL
26.3,"Monroe County, Illinois",17,133,IL
28.5,"Montgomery County, Illinois",17,135,IL
23.9,"Morgan County, Illinois",17,137,IL
22.2,"Moultrie County, Illinois",17,139,IL
24.4,"Ogle County, Illinois",17,141,IL
29.4,"Peoria County, Illinois",17,143,IL
32.2,"Perry County, Illinois",17,145,IL
24.4,"Piatt County, Illinois",17,147,IL
27.0,"Pike County, Illinois",17,149,IL
17.2,"Pope County, Illinois",17,151,IL
24.1,"Pulaski County, Illinois",17,153,IL
23.1,"Putnam County, Illinois",17,155,IL
24.7,"Randolph County, Illinois",17,157,IL
23.8,"Richland County, Illinois",17,159,IL
29.1,"Rock Island County, Illinois",17,161,IL
28.8,"St. Clair County, Illinois",17,163,IL
27.7,"Saline County, Illinois",17,165,IL
27.9,"Sangamon County, Illinois",17,167,IL
23.4,"Schuyler County, Illinois",17,169,IL
17.0,"Scott County, Illinois",17,171,IL
21.7,"Shelby County, Illinois",17,173,IL
27.4,"Stark County, Illinois",17,175,IL
27.4,"Stephenson County, Illinois",17,177,IL
26.4,"Tazewell County, Illinois",17,179,IL
28.6,"Union County, Illinois",17,181,IL
27.1,"Vermilion County, Illinois",17,183,IL
24.1,"Wabash County, Illinois",17,185,IL
19.4,"Warren County, Illinois",17,187,IL
21.8,"Washington County, Illinois",17,189,IL
25.5,"Wayne County, Illinois",17,191,IL
27.4,"White County, Illinois",17,193,IL
29.4,"Whiteside County, Illinois",17,195,IL
29.9,"Will County, Illinois",17,197,IL
28.2,"Williamson County, Illinois",17,199,IL
29.6,"Winnebago County, Illinois",17,201,IL
26.4,"Woodford County, Illinois",17,203,IL
26.0,"Adams County, Indiana",18,001,IN
27.6,"Allen County, Indiana",18,003,IN
27.0,"Bartholomew County, Indiana",18,005,IN
27.4,"Benton County, Indiana",18,007,IN
30.3,"Blackford County, Indiana",18,009,IN
25.0,"Boone County, Indiana",18,011,IN
37.6,"Brown County, Indiana",18,013,IN
22.7,"Carroll County, Indiana",18,015,IN
25.2,"Cass County, Indiana",18,017,IN
29.1,"Clark County, Indiana",18,019,IN
23.8,"Clay County, Indiana",18,021,IN
25.6,"Clinton County, Indiana",18,023,IN
25.2,"Crawford County, Indiana",18,025,IN
24.8,"Daviess County, Indiana",18,027,IN
27.3,"Dearborn County, Indiana",18,029,IN
21.9,"Decatur County, Indiana",18,031,IN
25.4,"DeKalb County, Indiana",18,033,IN
31.2,"Delaware County, Indiana",18,035,IN
22.8,"Dubois County, Indiana",18,037,IN
30.2,"Elkhart County, Indiana",18,039,IN
31.5,"Fayette County, Indiana",18,041,IN
28.2,"Floyd County, Indiana",18,043,IN
23.3,"Fountain County, Indiana",18,045,IN
26.0,"Franklin County, Indiana",18,047,IN
24.0,"Fulton County, Indiana",18,049,IN
24.4,"Gibson County, Indiana",18,051,IN
26.3,"Grant County, Indiana",18,053,IN
25.3,"Greene County, Indiana",18,055,IN
26.1,"Hamilton County, Indiana",18,057,IN
25.4,"Hancock County, Indiana",18,059,IN
25.3,"Harrison County, Indiana",18,061,IN
27.5,"Hendricks County, Indiana",18,063,IN
24.9,"Henry County, Indiana",18,065,IN
30.0,"Howard County, Indiana",18,067,IN
26.7,"Huntington County, Indiana",18,069,IN
25.9,"Jackson County, Indiana",18,071,IN
28.1,"Jasper County, Indiana",18,073,IN
26.3,"Jay County, Indiana",18,075,IN
27.3,"Jefferson County, Indiana",18,077,IN
28.9,"Jennings County, Indiana",18,079,IN
26.8,"Johnson County, Indiana",18,081,IN
26.1,"Knox County, Indiana",18,083,IN
27.7,"Kosciusko County, Indiana",18,085,IN
20.2,"LaGrange County, Indiana",18,087,IN
30.7,"Lake County, Indiana",18,089,IN
27.5,"LaPorte County, Indiana",18,091,IN
27.7,"Lawrence County, Indiana",18,093,IN
28.3,"Madison County, Indiana",18,095,IN
30.4,"Marion County, Indiana",18,097,IN
26.8,"Marshall County, Indiana",18,099,IN
21.1,"Martin County, Indiana",18,101,IN
25.0,"Miami County, Indiana",18,103,IN
35.7,"Monroe County, Indiana",18,105,IN
28.0,"Montgomery County, Indiana",18,107,IN
29.0,"Morgan County, Indiana",18,109,IN
24.2,"Newton County, Indiana",18,111,IN
26.4,"Noble County, Indiana",18,113,IN
34.8,"Ohio County, Indiana",18,115,IN
28.4,"Orange County, Indiana",18,117,IN
24.0,"Owen County, Indiana",18,119,IN
28.5,"Parke County, Indiana",18,121,IN
24.8,"Perry County, Indiana",18,123,IN
27.0,"Pike County, Indiana",18,125,IN
29.7,"Porter County, Indiana",18,127,IN
23.9,"Posey County, Indiana",18,129,IN
24.4,"Pulaski County, Indiana",18,131,IN
27.6,"Putnam County, Indiana",18,133,IN
29.5,"Randolph County, Indiana",18,135,IN
28.6,"Ripley County, Indiana",18,137,IN
25.4,"Rush County, Indiana",18,139,IN
30.3,"St. Joseph County, Indiana",18,141,IN
28.4,"Scott County, Indiana",18,143,IN
24.8,"Shelby County, Indiana",18,145,IN
27.1,"Spencer County, Indiana",18,147,IN
24.5,"Starke County, Indiana",18,149,IN
24.0,"Steuben County, Indiana",18,151,IN
27.4,"Sullivan County, Indiana",18,153,IN
23.9,"Switzerland County, Indiana",18,155,IN
33.7,"Tippecanoe County, Indiana",18,157,IN
18.8,"Tipton County, Indiana",18,159,IN
26.2,"Union County, Indiana",18,161,IN
28.5,"Vanderburgh County, Indiana",18,163,IN
28.1,"Vermillion County, Indiana",18,165,IN
33.4,"Vigo County, Indiana",18,167,IN
27.0,"Wabash County, Indiana",18,169,IN
28.2,"Warren County, Indiana",18,171,IN
23.4,"Warrick County, Indiana",18,173,IN
26.7,"Washington County, Indiana",18,175,IN
29.4,"Wayne County, Indiana",18,177,IN
23.7,"Wells County, Indiana",18,179,IN
27.5,"White County, Indiana",18,181,IN
24.7,"Whitley County, Indiana",18,183,IN
24.3,"Adair County, Iowa",19,001,IA
21.2,"Adams County, Iowa",19,003,IA
19.6,"Allamakee County, Iowa",19,005,IA
27.8,"Appanoose County, Iowa",19,007,IA
29.3,"Audubon County, Iowa",19,009,IA
25.4,"Benton County, Iowa",19,011,IA
29.1,"Black Hawk County, Iowa",19,013,IA
23.6,"Boone County, Iowa",19,015,IA
23.0,"Bremer County, Iowa",19,017,IA
25.0,"Buchanan County, Iowa",19,019,IA
21.2,"Buena Vista County, Iowa",19,021,IA
23.2,"Butler County, Iowa",19,023,IA
22.2,"Calhoun County, Iowa",19,025,IA
26.0,"Carroll County, Iowa",19,027,IA
29.7,"Cass County, Iowa",19,029,IA
27.5,"Cedar County, Iowa",19,031,IA
23.6,"Cerro Gordo County, Iowa",19,033,IA
28.6,"Cherokee County, Iowa",19,035,IA
19.7,"Chickasaw County, Iowa",19,037,IA
27.6,"Clarke County, Iowa",19,039,IA
25.8,"Clay County, Iowa",19,041,IA
26.4,"Clayton County, Iowa",19,043,IA
28.3,"Clinton County, Iowa",19,045,IA
23.8,"Crawford County, Iowa",19,047,IA
24.6,"Dallas County, Iowa",19,049,IA
23.6,"Davis County, Iowa",19,051,IA
19.6,"Decatur County, Iowa",19,053,IA
27.2,"Delaware County, Iowa",19,055,IA
33.4,"Des Moines County, Iowa",19,057,IA
25.1,"Dickinson County, Iowa",19,059,IA
27.3,"Dubuque County, Iowa",19,061,IA
21.7,"Emmet County, Iowa",19,063,IA
28.3,"Fayette County, Iowa",19,065,IA
25.7,"Floyd County, Iowa",19,067,IA
19.7,"Franklin County, Iowa",19,069,IA
20.9,"Fremont County, Iowa",19,071,IA
25.7,"Greene County, Iowa",19,073,IA
23.6,"Grundy County, Iowa",19,075,IA
26.0,"Guthrie County, Iowa",19,077,IA
22.2,"Hamilton County, Iowa",19,079,IA
25.1,"Hancock County, Iowa",19,081,IA
27.7,"Hardin County, Iowa",19,083,IA
24.0,"Harrison County, Iowa",19,085,IA
27.1,"Henry County, Iowa",19,087,IA
19.1,"Howard County, Iowa",19,089,IA
20.3,"Humboldt County, Iowa",19,091,IA
22.2,"Ida County, Iowa",19,093,IA
23.0,"Iowa County, Iowa",19,095,IA
26.3,"Jackson County, Iowa",19,097,IA
28.3,"Jasper County, Iowa",19,099,IA
34.3,"Jefferson County, Iowa",19,101,IA
33.6,"Johnson County, Iowa",19,103,IA
24.6,"Jones County, Iowa",19,105,IA
26.0,"Keokuk County, Iowa",19,107,IA
26.0,"Kossuth County, Iowa",19,109,IA
28.6,"Lee County, Iowa",19,111,IA
27.6,"Linn County, Iowa",19,113,IA
19.3,"Louisa County, Iowa",19,115,IA
26.5,"Lucas County, Iowa",19,117,IA
23.2,"Lyon County, Iowa",19,119,IA
25.2,"Madison County, Iowa",19,121,IA
21.9,"Mahaska County, Iowa",19,123,IA
24.9,"Marion County, Iowa",19,125,IA
23.4,"Marshall County, Iowa",19,127,IA
24.9,"Mills County, Iowa",19,129,IA
23.0,"Mitchell County, Iowa",19,131,IA
27.3,"Monona County, Iowa",19,133,IA
32.8,"Monroe County, Iowa",19,135,IA
24.6,"Montgomery County, Iowa",19,137,IA
26.2,"Muscatine County, Iowa",19,139,IA
21.3,"O'Brien County, Iowa",19,141,IA
29.5,"Osceola County, Iowa",19,143,IA
27.1,"Page County, Iowa",19,145,IA
22.6,"Palo Alto County, Iowa",19,147,IA
17.7,"Plymouth County, Iowa",19,149,IA
19.9,"Pocahontas County, Iowa",19,151,IA
27.5,"Polk County, Iowa",19,153,IA
27.6,"Pottawattamie County, Iowa",19,155,IA
25.1,"Poweshiek County, Iowa",19,157,IA
28.9,"Ringgold County, Iowa",19,159,IA
17.5,"Sac County, Iowa",19,161,IA
28.8,"Scott County, Iowa",19,163,IA
28.4,"Shelby County, Iowa",19,165,IA
25.8,"Sioux County, Iowa",19,167,IA
30.7,"Story County, Iowa",19,169,IA
26.0,"Tama County, Iowa",19,171,IA
19.3,"Taylor County, Iowa",19,173,IA
25.4,"Union County, Iowa",19,175,IA
28.0,"Van Buren County, Iowa",19,177,IA
28.5,"Wapello County, Iowa",19,179,IA
26.9,"Warren County, Iowa",19,181,IA
24.0,"Washington County, Iowa",19,183,IA
23.6,"Wayne County, Iowa",19,185,IA
25.4,"Webster County, Iowa",19,187,IA
25.0,"Winnebago County, Iowa",19,189,IA
25.1,"Winneshiek County, Iowa",19,191,IA
25.9,"Woodbury County, Iowa",19,193,IA
18.9,"Worth County, Iowa",19,195,IA
25.2,"Wright County, Iowa",19,197,IA
24.4,"Allen County, Kansas",20,001,KS
30.9,"Anderson County, Kansas",20,003,KS
24.4,"Atchison County, Kansas",20,005,KS
26.1,"Barber County, Kansas",20,007,KS
24.9,"Barton County, Kansas",20,009,KS
26.2,"Bourbon County, Kansas",20,011,KS
24.4,"Brown County, Kansas",20,013,KS
28.5,"Butler County, Kansas",20,015,KS
20.5,"Chase County, Kansas",20,017,KS
25.7,"Chautauqua County, Kansas",20,019,KS
27.7,"Cherokee County, Kansas",20,021,KS
18.4,"Cheyenne County, Kansas",20,023,KS
18.9,"Clark County, Kansas",20,025,KS
30.3,"Clay County, Kansas",20,027,KS
22.2,"Cloud County, Kansas",20,029,KS
23.8,"Coffey County, Kansas",20,031,KS
28.1,"Comanche County, Kansas",20,033,KS
29.3,"Cowley County, Kansas",20,035,KS
30.6,"Crawford County, Kansas",20,037,KS
22.8,"Decatur County, Kansas",20,039,KS
26.5,"Dickinson County, Kansas",20,041,KS
22.3,"Doniphan County, Kansas",20,043,KS
30.4,"Douglas County, Kansas",20,045,KS
25.6,"Edwards County, Kansas",20,047,KS
22.5,"Elk County, Kansas",20,049,KS
31.1,"Ellis County, Kansas",20,051,KS
22.8,"Ellsworth County, Kansas",20,053,KS
19.5,"Finney County, Kansas",20,055,KS
20.6,"Ford County, Kansas",20,057,KS
28.0,"Franklin County, Kansas",20,059,KS
26.6,"Geary County, Kansas",20,061,KS
24.2,"Gove County, Kansas",20,063,KS
28.8,"Graham County, Kansas",20,065,KS
16.2,"Grant County, Kansas",20,067,KS
21.5,"Gray County, Kansas",20,069,KS
18.3,"Greeley County, Kansas",20,071,KS
22.8,"Greenwood County, Kansas",20,073,KS
18.5,"Hamilton County, Kansas",20,075,KS
24.2,"Harper County, Kansas",20,077,KS
24.1,"Harvey County, Kansas",20,079,KS
18.1,"Haskell County, Kansas",20,081,KS
26.7,"Hodgeman County, Kansas",20,083,KS
28.4,"Jackson County, Kansas",20,085,KS
23.5,"Jefferson County, Kansas",20,087,KS
26.3,"Jewell County, Kansas",20,089,KS
26.3,"Johnson County, Kansas",20,091,KS
22.4,"Kearny County, Kansas",20,093,KS
21.1,"Kingman County, Kansas",20,095,KS
20.8,"Kiowa County, Kansas",20,097,KS
25.5,"Labette County, Kansas",20,099,KS
22.5,"Lane County, Kansas",20,101,KS
25.9,"Leavenworth County, Kansas",20,103,KS
27.3,"Lincoln County, Kansas",20,105,KS
22.7,"Linn County, Kansas",20,107,KS
26.2,"Logan County, Kansas",20,109,KS
26.4,"Lyon County, Kansas",20,111,KS
25.1,"McPherson County, Kansas",20,113,KS
23.9,"Marion County, Kansas",20,115,KS
30.4,"Marshall County, Kansas",20,117,KS
20.6,"Meade County, Kansas",20,119,KS
28.1,"Miami County, Kansas",20,121,KS
22.1,"Mitchell County, Kansas",20,123,KS
27.6,"Montgomery County, Kansas",20,125,KS
19.1,"Morris County, Kansas",20,127,KS
19.6,"Morton County, Kansas",20,129,KS
24.2,"Nemaha County, Kansas",20,131,KS
31.1,"Neosho County, Kansas",20,133,KS
13.2,"Ness County, Kansas",20,135,KS
37.5,"Norton County, Kansas",20,137,KS
28.0,"Osage County, Kansas",20,139,KS
26.0,"Osborne County, Kansas",20,141,KS
23.0,"Ottawa County, Kansas",20,143,KS
27.3,"Pawnee County, Kansas",20,145,KS
25.3,"Phillips County, Kansas",20,147,KS
23.2,"Pottawatomie County, Kansas",20,149,KS
26.5,"Pratt County, Kansas",20,151,KS
17.0,"Rawlins County, Kansas",20,153,KS
27.1,"Reno County, Kansas",20,155,KS
21.2,"Republic County, Kansas",20,157,KS
17.1,"Rice County, Kansas",20,159,KS
31.4,"Riley County, Kansas",20,161,KS
18.8,"Rooks County, Kansas",20,163,KS
26.0,"Rush County, Kansas",20,165,KS
20.6,"Russell County, Kansas",20,167,KS
27.6,"Saline County, Kansas",20,169,KS
19.1,"Scott County, Kansas",20,171,KS
27.4,"Sedgwick County, Kansas",20,173,KS
24.0,"Seward County, Kansas",20,175,KS
26.8,"Shawnee County, Kansas",20,177,KS
21.4,"Sheridan County, Kansas",20,179,KS
27.0,"Sherman County, Kansas",20,181,KS
24.2,"Smith County, Kansas",20,183,KS
27.2,"Stafford County, Kansas",20,185,KS
14.3,"Stanton County, Kansas",20,187,KS
24.3,"Stevens County, Kansas",20,189,KS
25.2,"Sumner County, Kansas",20,191,KS
31.1,"Thomas County, Kansas",20,193,KS
27.1,"Trego County, Kansas",20,195,KS
20.6,"Wabaunsee County, Kansas",20,197,KS
16.2,"Wallace County, Kansas",20,199,KS
19.7,"Washington County, Kansas",20,201,KS
16.7,"Wichita County, Kansas",20,203,KS
23.9,"Wilson County, Kansas",20,205,KS
29.4,"Woodson County, Kansas",20,207,KS
29.5,"Wyandotte County, Kansas",20,209,KS
28.2,"Adair County, Kentucky",21,001,KY
28.9,"Allen County, Kentucky",21,003,KY
32.5,"Anderson County, Kentucky",21,005,KY
21.8,"Ballard County, Kentucky",21,007,KY
28.8,"Barren County, Kentucky",21,009,KY
21.9,"Bath County, Kentucky",21,011,KY
32.8,"Bell County, Kentucky",21,013,KY
26.8,"Boone County, Kentucky",21,015,KY
27.0,"Bourbon County, Kentucky",21,017,KY
28.0,"Boyd County, Kentucky",21,019,KY
27.1,"Boyle County, Kentucky",21,021,KY
25.5,"Bracken County, Kentucky",21,023,KY
28.4,"Breathitt County, Kentucky",21,025,KY
24.6,"Breckinridge County, Kentucky",21,027,KY
27.0,"Bullitt County, Kentucky",21,029,KY
27.0,"Butler County, Kentucky",21,031,KY
26.7,"Caldwell County, Kentucky",21,033,KY
28.8,"Calloway County, Kentucky",21,035,KY
29.0,"Campbell County, Kentucky",21,037,KY
26.9,"Carlisle County, Kentucky",21,039,KY
23.4,"Carroll County, Kentucky",21,041,KY
27.5,"Carter County, Kentucky",21,043,KY
32.9,"Casey County, Kentucky",21,045,KY
29.0,"Christian County, Kentucky",21,047,KY
28.1,"Clark County, Kentucky",21,049,KY
34.1,"Clay County, Kentucky",21,051,KY
24.2,"Clinton County, Kentucky",21,053,KY
18.7,"Crittenden County, Kentucky",21,055,KY
23.3,"Cumberland County, Kentucky",21,057,KY
26.9,"Daviess County, Kentucky",21,059,KY
23.0,"Edmonson County, Kentucky",21,061,KY
35.4,"Elliott County, Kentucky",21,063,KY
25.6,"Estill County, Kentucky",21,065,KY
29.9,"Fayette County, Kentucky",21,067,KY
29.2,"Fleming County, Kentucky",21,069,KY
28.1,"Floyd County, Kentucky",21,071,KY
26.8,"Franklin County, Kentucky",21,073,KY
32.1,"Fulton County, Kentucky",21,075,KY
26.5,"Gallatin County, Kentucky",21,077,KY
30.1,"Garrard County, Kentucky",21,079,KY
24.7,"Grant County, Kentucky",21,081,KY
29.3,"Graves County, Kentucky",21,083,KY
23.4,"Grayson County, Kentucky",21,085,KY
26.7,"Green County, Kentucky",21,087,KY
25.1,"Greenup County, Kentucky",21,089,KY
26.7,"Hancock County, Kentucky",21,091,KY
23.7,"Hardin County, Kentucky",21,093,KY
29.5,"Harlan County, Kentucky",21,095,KY
26.0,"Harrison County, Kentucky",21,097,KY
21.9,"Hart County, Kentucky",21,099,KY
28.7,"Henderson County, Kentucky",21,101,KY
32.9,"Henry County, Kentucky",21,103,KY
20.3,"Hickman County, Kentucky",21,105,KY
25.0,"Hopkins County, Kentucky",21,107,KY
25.5,"Jackson County, Kentucky",21,109,KY
28.3,"Jefferson County, Kentucky",21,111,KY
25.8,"Jessamine County, Kentucky",21,113,KY
